species_richness,wavelength_nm,cv_spectrum_percent
3,1662.19,51.75164412902031
3,1666.56,51.76865094410466
3,1670.94,51.81423419960559
3,1675.3100000000002,51.90981303658766
3,1679.6899999999998,52.070760192576714
3,1684.06,52.2971079412526
3,1688.44,52.58096787960105
3,1692.81,52.91871460978928
3,1697.19,53.302259643678816
3,1701.56,53.71466660554724
3,1705.94,54.139311063304774
3,1710.31,54.562148581096146
3,1714.69,54.956871667372596
3,1719.06,55.31089432188553
3,1723.44,55.63562131982822
3,1727.8100000000002,55.930312646229964
3,1732.1899999999998,56.21497070268502
3,1736.5600000000002,56.55720434685465
3,1740.9399999999998,56.99922062578756
3,1745.31,57.540565241164344
3,1749.69,58.147511567350605
3,1754.06,58.76180882446226
3,1758.44,59.35875692078134
3,1762.81,59.914360762819406
3,1767.19,60.424180000878344
3,1771.56,60.85947577851872
3,1775.94,61.22574859214522
3,1780.31,61.54333559353348
3,1784.69,61.78923624507555
3,1789.0600000000002,61.94751043680809
3,1999.06,156.61336576311965
3,2003.4399999999998,153.15736137145223
3,2007.8100000000002,150.06538226495923
3,2012.1899999999998,148.63076950387097
3,2016.5600000000002,147.22499564455856
3,2020.94,145.57536514600775
3,2025.3100000000002,144.06063222259903
3,2029.69,142.50381995715858
3,2034.0600000000002,140.8550266888548
3,2038.44,139.12096725043196
3,2042.8099999999997,137.30287435957663
3,2047.19,135.56673568263037
3,2051.56,133.83666853601335
3,2055.94,132.01123205825496
3,2060.31,130.355458268062
3,2064.69,128.77363521535335
3,2069.06,127.05757150418202
3,2073.44,125.34140350401357
3,2077.81,123.78735472641327
3,2082.19,122.39337008883548
3,2086.56,121.06016412077423
3,2090.9399999999996,119.7074508034436
3,2095.31,118.30972950618603
3,2099.69,116.90800460581012
3,2104.06,115.59978160220317
3,2108.44,114.42440323499827
3,2112.81,113.32254771123173
3,2117.19,112.27410999906367
3,2121.56,111.28146309958689
3,2125.94,110.27939738059331
3,2130.31,109.21689829347198
3,2134.69,108.14713178822792
3,2139.0600000000004,107.08897689302246
3,2143.44,106.01985629784605
3,2147.8100000000004,104.92411801174819
3,2152.19,103.79587089317084
3,2156.56,102.70510723116169
3,2160.94,101.68969035602893
3,2165.31,100.69775991448475
3,2169.69,99.75527276489338
3,2174.06,98.87318235751917
3,2178.44,98.01753544103207
3,2182.81,97.16672495918525
3,2187.19,96.30120055358601
3,2191.56,95.47959980828918
3,2195.9399999999996,94.73042652062252
3,2200.31,94.10158145245535
3,2204.6899999999996,93.69269466159973
3,2209.06,93.47407771206284
3,2213.44,93.37803549546351
3,2217.81,93.45771858346983
3,2222.19,93.7727299722064
3,2226.56,94.21838567729807
3,2230.94,94.6433040867832
3,2235.31,95.08036655750726
3,2239.69,95.69226656309388
3,2244.06,96.5594254241326
3,2248.44,97.63306859526283
3,2252.8100000000004,98.81335366243273
3,2257.19,100.03044520219764
3,2261.56,101.23632816358983
3,2265.94,102.43062879628677
3,2270.31,103.6136272912479
3,2274.69,104.7382215618449
3,2279.06,105.82759092073046
3,2283.44,107.01993322063605
3,2287.81,108.41728837326734
3,2292.19,109.9911678725721
3,2296.56,111.5917738191842
3,2300.94,112.97255195066478
3,2305.31,114.02375071748368
3,2309.6899999999996,114.74363633014212
3,2314.06,115.19523097454277
3,2318.44,115.61487291459902
3,2322.81,116.27688218444183
3,2327.19,117.16761050326012
3,2331.56,118.19023558872847
3,2335.94,119.46800011990399
3,2340.31,121.20223650803246
3,2344.69,123.2548210275832
3,2349.06,125.45609630781975
3,2353.44,127.91555789810565
3,2357.8100000000004,130.26078882689424
3,2362.19,132.28764446206145
3,2366.5600000000004,134.27925636208167
