species_richness,pixel_index,CHA_local,CHA_global,SAM_local_rad,SAM_global_rad,SAM_local_deg,SAM_global_deg,SID_local,SID_global
5,71,0.7384234613830094,0.7127584950628263,0.08880869169237766,0.1500342173252712,5.088363218051777,8.596327435286614,0.025843424338399035,0.06600799767552967
5,72,0.6023606275034128,0.5662900136804401,0.07943872985296402,0.1400414597330036,4.5515039504547365,8.023784599552371,0.02273346823300334,0.06002503066621091
5,73,0.6176556027772857,0.5825543137020582,0.017182201277199157,0.06404235404354731,0.9844676159278044,3.669356596777843,0.0013876314753327895,0.008631818563886826
5,74,0.6873707670906349,0.65789633389926,0.05512329331318302,0.11640070388708208,3.1583320597070994,6.669269065081839,0.011626828690738465,0.04171010417556379
5,75,0.7108335224261585,0.6823038168371226,0.05657949035930955,0.11268441220911228,3.241766004589567,6.456341236494579,0.013648112607873006,0.040141352702180985
5,76,0.8598697718509775,0.8384882822968446,0.05655855618585233,0.11698686022882958,3.240566564802873,6.702853349598799,0.013269895135262392,0.044262175644620066
5,77,0.5819497099228776,0.5425936810969124,0.03890366790387894,0.06251491992219865,2.229015978470825,3.5818410681402915,0.007278912207734854,0.02188329497158955
5,78,0.638674581851868,0.6046418122916377,0.03271004539407228,0.08982290527613977,1.8741475487616794,5.146473375926183,0.0074837986004299955,0.03085126760853201
5,79,0.6619064436562702,0.6231718512748555,0.09072052795150612,0.03168412577917805,5.197903366819917,1.8153666847085532,0.021958223681699043,0.0029994653646835123
5,80,0.7467777929252051,0.7066716876017437,0.1958704577133922,0.14013275238479042,11.222550558273035,8.029015283200312,0.08528932965848367,0.042285483529194465
5,81,0.5485253098252287,0.50693341374744,0.03666107504812238,0.0696060900902547,2.100524872669784,3.9881351905789777,0.006792756517793782,0.011569308198809955
